id,product_nk,style_name,category,gender,material_family,unit_weight_kg,list_price,recycled_content_pct,circularity_score,take_back_eligible,valid_from,valid_to,is_current
1407,469,soldier,SANDAL,UNISEX,Algae Foam,1.57,205.38,82.47,50,TRUE,2024-12-31,9999-12-31,TRUE
1408,470,tend,RUNNING,WOMENS,Algae Foam,0.45,60.8,0.4,70,FALSE,2023-01-01,2024-01-01,FALSE
1409,470,seem,SNEAKER,WOMENS,Hemp Canvas,0.8,63.55,73.19,47,FALSE,2024-01-01,2024-12-31,FALSE
1410,470,tend,RUNNING,MENS,Chrome-free Leather,1.09,196.46,68.78,13,TRUE,2024-12-31,9999-12-31,TRUE
1411,471,information,BOOT,WOMENS,Hemp Canvas,1.3,189.4,89.32,64,FALSE,2023-01-01,2024-01-01,FALSE
1412,471,woman,RUNNING,KIDS,Hemp Canvas,0.77,197.72,30.29,26,FALSE,2024-01-01,2024-12-31,FALSE
1413,471,ball,SNEAKER,UNISEX,Recycled PET,0.44,64.43,18.57,99,FALSE,2024-12-31,9999-12-31,TRUE
1414,472,firm,SNEAKER,MENS,Organic Cotton,1.53,177.93,1.06,76,TRUE,2023-01-01,2024-01-01,FALSE
1415,472,commercial,RUNNING,WOMENS,Cork,1.11,139.47,61.48,5,FALSE,2024-01-01,2024-12-31,FALSE
1416,472,organization,SLIPPER,MENS,Chrome-free Leather,0.71,138.46,79.78,96,FALSE,2024-12-31,9999-12-31,TRUE
1417,473,effect,SNEAKER,MENS,Recycled Rubber,0.82,242.99,49.03,3,TRUE,2023-01-01,2024-01-01,FALSE
1418,473,our,SLIPPER,UNISEX,Organic Cotton,0.7,58.33,24.54,91,FALSE,2024-01-01,2024-12-31,FALSE
1419,473,they,SNEAKER,MENS,Chrome-free Leather,1.12,137.55,32.29,70,FALSE,2024-12-31,9999-12-31,TRUE
1420,474,time,FORMAL,WOMENS,Chrome-free Leather,0.41,65.96,86.27,99,TRUE,2023-01-01,2024-01-01,FALSE
1421,474,improve,RUNNING,WOMENS,Natural Rubber,0.73,157.66,80.13,68,FALSE,2024-01-01,2024-12-31,FALSE
1422,474,research,SNEAKER,MENS,Hemp Canvas,0.99,228.47,29.34,20,TRUE,2024-12-31,9999-12-31,TRUE
1423,475,watch,BOOT,MENS,Hemp Canvas,1.56,55.13,48.21,31,TRUE,2023-01-01,2024-01-01,FALSE
1424,475,now,SANDAL,UNISEX,Recycled Nylon,1.33,48.21,18.27,43,FALSE,2024-01-01,2024-12-31,FALSE
1425,475,glass,BOOT,MENS,Hemp Canvas,1.37,238.09,11.61,21,TRUE,2024-12-31,9999-12-31,TRUE
1426,476,if,SANDAL,KIDS,Algae Foam,0.93,116.0,69.89,2,FALSE,2023-01-01,2024-01-01,FALSE
1427,476,someone,FORMAL,MENS,Algae Foam,0.9,46.04,43.63,89,TRUE,2024-01-01,2024-12-31,FALSE
1428,476,sister,SNEAKER,WOMENS,Apple Leather,0.83,123.28,91.93,17,TRUE,2024-12-31,9999-12-31,TRUE
1429,477,challenge,SNEAKER,MENS,Recycled Rubber,0.94,248.27,37.33,33,TRUE,2023-01-01,2024-01-01,FALSE
1430,477,street,SLIPPER,MENS,Algae Foam,0.54,47.35,20.24,38,TRUE,2024-01-01,2024-12-31,FALSE
1431,477,risk,SANDAL,WOMENS,Recycled PET,1.35,62.68,66.59,74,FALSE,2024-12-31,9999-12-31,TRUE
1432,478,shake,RUNNING,UNISEX,Bio-EVA,0.69,139.88,21.36,84,TRUE,2023-01-01,2024-01-01,FALSE
1433,478,bar,RUNNING,WOMENS,Chrome-free Leather,1.16,152.69,80.39,18,FALSE,2024-01-01,2024-12-31,FALSE
1434,478,month,FORMAL,WOMENS,TENCEL Lyocell,0.97,246.87,7.26,21,TRUE,2024-12-31,9999-12-31,TRUE
1435,479,skill,SANDAL,UNISEX,Chrome-free Leather,0.67,94.12,5.97,55,TRUE,2023-01-01,2024-01-01,FALSE
1436,479,half,RUNNING,MENS,Natural Rubber,1.27,117.47,44.98,28,FALSE,2024-01-01,2024-12-31,FALSE
1437,479,argue,SNEAKER,MENS,TENCEL Lyocell,1.47,174.67,75.54,20,TRUE,2024-12-31,9999-12-31,TRUE
1438,480,billion,RUNNING,MENS,Recycled PET,1.12,126.64,56.17,90,FALSE,2023-01-01,2024-01-01,FALSE
1439,480,leave,SNEAKER,MENS,Chrome-free Leather,0.87,136.55,80.68,43,TRUE,2024-01-01,2024-12-31,FALSE
1440,480,each,RUNNING,WOMENS,Bio-EVA,1.54,146.4,38.61,88,FALSE,2024-12-31,9999-12-31,TRUE
1441,481,this,BOOT,MENS,Recycled Rubber,1.34,67.83,33.71,88,TRUE,2023-01-01,2024-01-01,FALSE
1442,481,bag,RUNNING,MENS,Recycled Rubber,0.7,95.32,27.13,36,FALSE,2024-01-01,2024-12-31,FALSE
1443,481,grow,SNEAKER,KIDS,Bio-EVA,0.69,79.17,97.23,24,FALSE,2024-12-31,9999-12-31,TRUE
1444,482,point,RUNNING,MENS,Bio-EVA,0.91,177.41,76.83,100,TRUE,2023-01-01,2024-01-01,FALSE
1445,482,specific,SANDAL,WOMENS,Hemp Canvas,0.83,152.98,32.11,59,FALSE,2024-01-01,2024-12-31,FALSE
1446,482,positive,SNEAKER,MENS,Recycled Nylon,1.17,82.2,78.99,43,TRUE,2024-12-31,9999-12-31,TRUE
1447,483,physical,BOOT,MENS,Natural Rubber,0.98,95.86,56.82,68,TRUE,2023-01-01,2024-01-01,FALSE
1448,483,industry,SNEAKER,WOMENS,Organic Cotton,0.85,154.64,39.31,8,TRUE,2024-01-01,2024-12-31,FALSE
1449,483,staff,FORMAL,KIDS,Cork,1.59,161.55,27.71,72,TRUE,2024-12-31,9999-12-31,TRUE
1450,484,general,SNEAKER,KIDS,Recycled Rubber,0.99,61.7,43.72,40,TRUE,2023-01-01,2024-01-01,FALSE
1451,484,all,SNEAKER,WOMENS,TENCEL Lyocell,0.47,216.91,27.74,70,FALSE,2024-01-01,2024-12-31,FALSE
1452,484,protect,SNEAKER,WOMENS,Hemp Canvas,0.91,47.39,66.03,7,TRUE,2024-12-31,9999-12-31,TRUE
1453,485,explain,RUNNING,MENS,Bio-EVA,0.92,87.4,61.83,73,FALSE,2023-01-01,2024-01-01,FALSE
1454,485,step,FORMAL,WOMENS,Natural Rubber,0.43,161.67,76.24,21,FALSE,2024-01-01,2024-12-31,FALSE
1455,485,little,SANDAL,WOMENS,Recycled Rubber,1.55,58.15,74.05,34,FALSE,2024-12-31,9999-12-31,TRUE
1456,486,military,SNEAKER,WOMENS,Chrome-free Leather,0.69,167.02,89.19,28,TRUE,2023-01-01,2024-01-01,FALSE
1457,486,drive,SNEAKER,MENS,Cork,1.43,217.41,44.62,29,TRUE,2024-01-01,2024-12-31,FALSE
1458,486,heart,SNEAKER,MENS,Cork,1.29,119.74,61.51,48,TRUE,2024-12-31,9999-12-31,TRUE
1459,487,on,SANDAL,WOMENS,Hemp Canvas,0.92,222.78,34.23,2,TRUE,2023-01-01,2024-01-01,FALSE
1460,487,yeah,BOOT,UNISEX,Recycled Rubber,0.85,186.73,60.1,89,FALSE,2024-01-01,2024-12-31,FALSE
1461,487,how,SNEAKER,MENS,Natural Rubber,0.82,96.57,71.49,29,TRUE,2024-12-31,9999-12-31,TRUE
1462,488,lay,FORMAL,KIDS,Hemp Canvas,1.08,174.55,6.47,91,FALSE,2023-01-01,2024-01-01,FALSE
1463,488,cultural,RUNNING,WOMENS,Chrome-free Leather,0.99,191.08,90.92,11,TRUE,2024-01-01,2024-12-31,FALSE
1464,488,response,RUNNING,WOMENS,Recycled Nylon,0.71,72.2,21.91,74,FALSE,2024-12-31,9999-12-31,TRUE
1465,489,pay,BOOT,UNISEX,Recycled Nylon,1.57,115.56,76.07,11,FALSE,2023-01-01,2024-01-01,FALSE
1466,489,recent,SNEAKER,MENS,Algae Foam,0.7,149.3,25.51,19,TRUE,2024-01-01,2024-12-31,FALSE
1467,489,husband,FORMAL,WOMENS,Recycled Nylon,0.67,104.44,52.05,29,FALSE,2024-12-31,9999-12-31,TRUE
1468,490,bed,BOOT,MENS,TENCEL Lyocell,1.45,221.03,74.11,36,FALSE,2023-01-01,2024-01-01,FALSE
1469,490,sport,FORMAL,UNISEX,Natural Rubber,1.37,80.03,71.25,8,FALSE,2024-01-01,2024-12-31,FALSE
1470,490,present,SNEAKER,UNISEX,Algae Foam,1.33,155.22,36.89,22,TRUE,2024-12-31,9999-12-31,TRUE
1471,491,find,FORMAL,WOMENS,Recycled PET,1.43,199.93,51.32,2,FALSE,2023-01-01,2024-01-01,FALSE
1472,491,success,FORMAL,MENS,Natural Rubber,0.96,216.77,24.19,77,FALSE,2024-01-01,2024-12-31,FALSE
1473,491,employee,BOOT,WOMENS,Natural Rubber,0.61,62.07,24.82,81,FALSE,2024-12-31,9999-12-31,TRUE
1474,492,sell,SNEAKER,KIDS,Organic Cotton,0.74,150.07,49.0,96,TRUE,2023-01-01,2024-01-01,FALSE
1475,492,back,RUNNING,MENS,Algae Foam,1.55,237.09,35.39,77,FALSE,2024-01-01,2024-12-31,FALSE
1476,492,beautiful,SANDAL,MENS,Bio-EVA,1.52,74.05,85.79,16,FALSE,2024-12-31,9999-12-31,TRUE
1477,493,executive,SNEAKER,MENS,Chrome-free Leather,0.76,165.92,41.24,48,TRUE,2023-01-01,2024-01-01,FALSE
1478,493,class,SNEAKER,MENS,TENCEL Lyocell,0.66,201.77,75.03,57,FALSE,2024-01-01,2024-12-31,FALSE
1479,493,husband,SANDAL,UNISEX,Recycled Rubber,0.76,90.34,1.64,29,FALSE,2024-12-31,9999-12-31,TRUE
1480,494,seek,SNEAKER,MENS,Hemp Canvas,0.85,81.99,13.04,6,TRUE,2023-01-01,2024-01-01,FALSE
1481,494,step,SNEAKER,MENS,Organic Cotton,0.85,112.62,90.94,83,FALSE,2024-01-01,2024-12-31,FALSE
1482,494,protect,SNEAKER,WOMENS,TENCEL Lyocell,1.06,47.51,98.14,61,TRUE,2024-12-31,9999-12-31,TRUE
1483,495,class,RUNNING,WOMENS,Algae Foam,0.41,60.27,74.43,71,TRUE,2023-01-01,2024-01-01,FALSE
1484,495,sister,SNEAKER,WOMENS,Algae Foam,0.43,123.72,79.85,58,TRUE,2024-01-01,2024-12-31,FALSE
1485,495,improve,RUNNING,MENS,TENCEL Lyocell,1.1,224.54,75.85,55,FALSE,2024-12-31,9999-12-31,TRUE
1486,496,free,SNEAKER,UNISEX,Hemp Canvas,1.08,53.13,96.81,48,TRUE,2023-01-01,2024-01-01,FALSE
1487,496,herself,SANDAL,UNISEX,Recycled Rubber,0.57,199.04,19.63,78,TRUE,2024-01-01,2024-12-31,FALSE
1488,496,both,RUNNING,WOMENS,Bio-EVA,1.54,79.84,56.93,53,FALSE,2024-12-31,9999-12-31,TRUE
1489,497,benefit,FORMAL,MENS,Algae Foam,1.59,83.23,99.1,20,FALSE,2023-01-01,2024-01-01,FALSE
1490,497,accept,SNEAKER,MENS,Recycled PET,0.96,245.05,92.48,63,TRUE,2024-01-01,2024-12-31,FALSE
1491,497,yes,BOOT,UNISEX,Chrome-free Leather,1.27,117.14,46.89,33,FALSE,2024-12-31,9999-12-31,TRUE
1492,498,foot,RUNNING,UNISEX,Hemp Canvas,1.16,107.57,15.56,87,FALSE,2023-01-01,2024-01-01,FALSE
1493,498,light,BOOT,MENS,TENCEL Lyocell,1.33,90.51,81.49,55,TRUE,2024-01-01,2024-12-31,FALSE
1494,498,here,RUNNING,MENS,Cork,1.27,123.99,95.21,38,FALSE,2024-12-31,9999-12-31,TRUE
1495,499,sort,SNEAKER,UNISEX,Algae Foam,1.41,84.98,95.62,59,FALSE,2023-01-01,2024-01-01,FALSE
1496,499,expect,FORMAL,MENS,Algae Foam,0.9,122.97,56.66,38,TRUE,2024-01-01,2024-12-31,FALSE
1497,499,blue,SNEAKER,MENS,Apple Leather,0.48,104.93,88.93,55,TRUE,2024-12-31,9999-12-31,TRUE
1498,500,cause,RUNNING,MENS,Apple Leather,0.8,116.78,30.8,62,FALSE,2023-01-01,2024-01-01,FALSE
1499,500,begin,RUNNING,KIDS,Recycled Rubber,0.89,217.38,28.65,78,FALSE,2024-01-01,2024-12-31,FALSE
1500,500,culture,RUNNING,MENS,Recycled Rubber,1.42,60.14,8.23,94,TRUE,2024-12-31,9999-12-31,TRUE
1501,501,lawyer,RUNNING,MENS,Organic Cotton,1.56,208.7,64.8,6,TRUE,2023-01-01,2024-01-01,FALSE
1502,501,list,SNEAKER,WOMENS,Apple Leather,0.84,182.99,82.68,45,FALSE,2024-01-01,2024-12-31,FALSE
1503,501,onto,SNEAKER,WOMENS,Bio-EVA,0.52,248.23,8.23,5,FALSE,2024-12-31,9999-12-31,TRUE
1504,502,one,SANDAL,WOMENS,Natural Rubber,0.87,247.63,10.75,75,TRUE,2023-01-01,2024-01-01,FALSE
1505,502,music,SANDAL,WOMENS,Recycled Rubber,0.57,136.09,85.24,20,FALSE,2024-01-01,2024-12-31,FALSE
1506,502,involve,BOOT,WOMENS,Recycled Rubber,1.23,45.73,85.22,85,TRUE,2024-12-31,9999-12-31,TRUE
1507,503,board,RUNNING,MENS,Apple Leather,0.77,176.23,81.46,53,FALSE,2023-01-01,2024-01-01,FALSE
1508,503,agree,SNEAKER,KIDS,Bio-EVA,0.79,89.54,14.87,19,TRUE,2024-01-01,2024-12-31,FALSE
1509,503,behind,SNEAKER,UNISEX,Organic Cotton,1.6,65.48,72.28,36,FALSE,2024-12-31,9999-12-31,TRUE
1510,504,health,BOOT,MENS,Hemp Canvas,0.92,64.75,64.43,85,FALSE,2023-01-01,2024-01-01,FALSE
1511,504,once,BOOT,KIDS,Natural Rubber,0.97,46.11,15.65,24,TRUE,2024-01-01,2024-12-31,FALSE
1512,504,better,SNEAKER,UNISEX,TENCEL Lyocell,0.87,209.63,46.35,50,FALSE,2024-12-31,9999-12-31,TRUE
1513,505,picture,FORMAL,MENS,TENCEL Lyocell,1.29,187.55,65.84,96,FALSE,2023-01-01,2024-01-01,FALSE
1514,505,piece,BOOT,WOMENS,TENCEL Lyocell,1.55,126.32,48.69,42,TRUE,2024-01-01,2024-12-31,FALSE
1515,505,still,FORMAL,WOMENS,Recycled Rubber,1.55,229.53,72.08,53,TRUE,2024-12-31,9999-12-31,TRUE
1516,506,garden,SNEAKER,WOMENS,Chrome-free Leather,1.14,109.81,10.46,98,FALSE,2023-01-01,2024-01-01,FALSE
1517,506,treat,RUNNING,WOMENS,Bio-EVA,1.19,193.67,50.5,67,TRUE,2024-01-01,2024-12-31,FALSE
1518,506,image,RUNNING,MENS,Apple Leather,0.64,200.64,73.13,5,TRUE,2024-12-31,9999-12-31,TRUE
1519,507,actually,SANDAL,MENS,Algae Foam,1.31,48.35,33.26,52,FALSE,2023-01-01,2024-01-01,FALSE
1520,507,film,SLIPPER,WOMENS,TENCEL Lyocell,0.9,136.34,88.44,73,TRUE,2024-01-01,2024-12-31,FALSE
1521,507,job,RUNNING,MENS,Cork,0.76,175.93,3.87,29,FALSE,2024-12-31,9999-12-31,TRUE
1522,508,important,BOOT,MENS,Recycled PET,0.68,85.58,82.15,30,TRUE,2023-01-01,2024-01-01,FALSE
1523,508,start,RUNNING,KIDS,TENCEL Lyocell,0.73,210.03,54.65,53,TRUE,2024-01-01,2024-12-31,FALSE
1524,508,become,FORMAL,UNISEX,TENCEL Lyocell,1.35,200.47,66.33,63,FALSE,2024-12-31,9999-12-31,TRUE
1525,509,share,SNEAKER,MENS,Bio-EVA,0.54,88.32,98.93,71,FALSE,2023-01-01,2024-01-01,FALSE
1526,509,wear,SNEAKER,MENS,Recycled PET,0.92,108.04,24.56,61,TRUE,2024-01-01,2024-12-31,FALSE
1527,509,operation,SNEAKER,UNISEX,Bio-EVA,1.19,180.08,41.56,54,TRUE,2024-12-31,9999-12-31,TRUE
1528,510,west,SNEAKER,WOMENS,Apple Leather,0.77,152.89,54.87,8,TRUE,2023-01-01,2024-01-01,FALSE
1529,510,eight,SNEAKER,WOMENS,Apple Leather,1.54,52.86,77.03,97,FALSE,2024-01-01,2024-12-31,FALSE
1530,510,owner,SLIPPER,WOMENS,Cork,0.55,199.86,77.95,59,FALSE,2024-12-31,9999-12-31,TRUE
1531,511,near,RUNNING,MENS,TENCEL Lyocell,0.83,58.33,17.64,24,FALSE,2023-01-01,2024-01-01,FALSE
1532,511,condition,SNEAKER,WOMENS,Recycled Nylon,1.37,205.6,8.64,8,TRUE,2024-01-01,2024-12-31,FALSE
1533,511,reveal,RUNNING,MENS,Hemp Canvas,0.63,247.13,75.73,44,TRUE,2024-12-31,9999-12-31,TRUE
1534,512,husband,FORMAL,UNISEX,Cork,1.37,201.93,40.25,21,TRUE,2023-01-01,2024-01-01,FALSE
1535,512,condition,BOOT,UNISEX,Hemp Canvas,0.48,247.53,22.68,84,FALSE,2024-01-01,2024-12-31,FALSE
1536,512,chair,SANDAL,MENS,Cork,0.79,116.46,90.0,4,TRUE,2024-12-31,9999-12-31,TRUE
1537,513,exist,SNEAKER,WOMENS,Apple Leather,1.52,175.23,41.55,0,FALSE,2023-01-01,2024-01-01,FALSE
1538,513,fish,FORMAL,WOMENS,Recycled Nylon,1.11,156.9,11.65,17,TRUE,2024-01-01,2024-12-31,FALSE
1539,513,executive,BOOT,MENS,TENCEL Lyocell,0.54,209.27,78.61,81,TRUE,2024-12-31,9999-12-31,TRUE
1540,514,mind,RUNNING,UNISEX,Bio-EVA,1.43,50.53,30.02,17,FALSE,2023-01-01,2024-01-01,FALSE
1541,514,child,SANDAL,KIDS,Bio-EVA,1.42,245.08,97.51,46,TRUE,2024-01-01,2024-12-31,FALSE
1542,514,at,RUNNING,WOMENS,Recycled PET,1.58,107.83,71.18,17,FALSE,2024-12-31,9999-12-31,TRUE
1543,515,computer,BOOT,UNISEX,Chrome-free Leather,0.51,94.48,33.38,15,TRUE,2023-01-01,2024-01-01,FALSE
1544,515,learn,SNEAKER,UNISEX,Natural Rubber,0.73,215.71,55.02,69,FALSE,2024-01-01,2024-12-31,FALSE
1545,515,fact,SNEAKER,MENS,Apple Leather,1.44,153.67,90.63,84,TRUE,2024-12-31,9999-12-31,TRUE
1546,516,know,FORMAL,UNISEX,Recycled PET,1.5,127.24,65.79,34,FALSE,2023-01-01,2024-01-01,FALSE
1547,516,firm,SNEAKER,WOMENS,Apple Leather,0.4,226.19,4.25,46,TRUE,2024-01-01,2024-12-31,FALSE
1548,516,member,SNEAKER,WOMENS,Apple Leather,1.47,90.99,33.41,23,FALSE,2024-12-31,9999-12-31,TRUE
1549,517,stay,BOOT,UNISEX,Recycled Rubber,0.42,84.87,70.82,21,FALSE,2023-01-01,2024-01-01,FALSE
1550,517,ball,SANDAL,MENS,Natural Rubber,0.89,182.1,87.51,73,FALSE,2024-01-01,2024-12-31,FALSE
1551,517,herself,SANDAL,WOMENS,Algae Foam,0.47,83.31,66.69,24,FALSE,2024-12-31,9999-12-31,TRUE
1552,518,enter,SNEAKER,WOMENS,Apple Leather,0.89,160.45,26.94,78,FALSE,2023-01-01,2024-01-01,FALSE
1553,518,yet,SNEAKER,MENS,Recycled Rubber,1.0,244.34,40.55,24,FALSE,2024-01-01,2024-12-31,FALSE
1554,518,employee,BOOT,MENS,TENCEL Lyocell,1.1,242.11,24.88,91,TRUE,2024-12-31,9999-12-31,TRUE
1555,519,set,SLIPPER,UNISEX,Hemp Canvas,1.22,66.92,21.81,14,FALSE,2023-01-01,2024-01-01,FALSE
1556,519,process,BOOT,MENS,TENCEL Lyocell,0.42,61.46,20.63,18,TRUE,2024-01-01,2024-12-31,FALSE
1557,519,mission,BOOT,WOMENS,Chrome-free Leather,1.57,118.53,51.89,35,TRUE,2024-12-31,9999-12-31,TRUE
1558,520,phone,SNEAKER,MENS,Natural Rubber,0.82,221.69,85.81,84,TRUE,2023-01-01,2024-01-01,FALSE
1559,520,practice,RUNNING,WOMENS,Recycled PET,0.4,136.35,6.14,7,FALSE,2024-01-01,2024-12-31,FALSE
1560,520,deal,RUNNING,WOMENS,Organic Cotton,0.74,98.52,17.71,98,TRUE,2024-12-31,9999-12-31,TRUE
1561,521,lot,SANDAL,MENS,Recycled Rubber,0.82,174.29,44.93,88,FALSE,2023-01-01,2024-01-01,FALSE
1562,521,both,SANDAL,KIDS,Bio-EVA,0.98,131.01,13.35,99,TRUE,2024-01-01,2024-12-31,FALSE
1563,521,central,RUNNING,WOMENS,Apple Leather,1.01,235.14,10.98,92,TRUE,2024-12-31,9999-12-31,TRUE
1564,522,fly,SNEAKER,WOMENS,Recycled Nylon,1.02,104.15,40.37,8,FALSE,2023-01-01,2024-01-01,FALSE
1565,522,according,FORMAL,WOMENS,Bio-EVA,1.37,198.12,66.84,71,FALSE,2024-01-01,2024-12-31,FALSE
1566,522,individual,BOOT,KIDS,Apple Leather,1.15,244.26,0.34,2,TRUE,2024-12-31,9999-12-31,TRUE
1567,523,go,BOOT,MENS,Algae Foam,0.4,79.62,10.85,39,FALSE,2023-01-01,2024-01-01,FALSE
1568,523,thought,RUNNING,MENS,Bio-EVA,0.64,123.41,84.19,77,FALSE,2024-01-01,2024-12-31,FALSE
1569,523,pressure,RUNNING,MENS,Recycled Rubber,1.47,107.19,85.78,45,TRUE,2024-12-31,9999-12-31,TRUE
1570,524,husband,SNEAKER,WOMENS,Natural Rubber,1.55,42.45,7.63,72,FALSE,2023-01-01,2024-01-01,FALSE
1571,524,summer,SNEAKER,UNISEX,Natural Rubber,0.89,248.15,7.26,87,FALSE,2024-01-01,2024-12-31,FALSE
1572,524,training,RUNNING,MENS,Natural Rubber,0.66,116.88,3.66,1,FALSE,2024-12-31,9999-12-31,TRUE
1573,525,girl,RUNNING,KIDS,Recycled Rubber,1.47,226.55,9.35,30,FALSE,2023-01-01,2024-01-01,FALSE
1574,525,less,SNEAKER,WOMENS,Recycled Rubber,1.3,236.04,24.12,60,FALSE,2024-01-01,2024-12-31,FALSE
1575,525,good,RUNNING,MENS,Hemp Canvas,0.41,215.83,81.71,27,FALSE,2024-12-31,9999-12-31,TRUE
1576,526,law,FORMAL,WOMENS,Algae Foam,0.68,159.89,0.01,89,TRUE,2023-01-01,2024-01-01,FALSE
1577,526,team,RUNNING,MENS,Hemp Canvas,0.43,59.48,62.72,2,FALSE,2024-01-01,2024-12-31,FALSE
1578,526,than,SNEAKER,UNISEX,Natural Rubber,0.45,76.67,82.73,25,TRUE,2024-12-31,9999-12-31,TRUE
1579,527,trade,RUNNING,MENS,Natural Rubber,0.56,63.75,91.22,26,TRUE,2023-01-01,2024-01-01,FALSE
1580,527,rather,SANDAL,UNISEX,Recycled Nylon,0.92,183.46,83.36,20,TRUE,2024-01-01,2024-12-31,FALSE
1581,527,phone,SNEAKER,MENS,Algae Foam,1.22,226.51,10.85,97,TRUE,2024-12-31,9999-12-31,TRUE
1582,528,century,SNEAKER,MENS,Cork,1.24,73.9,71.37,91,FALSE,2023-01-01,2024-01-01,FALSE
1583,528,first,BOOT,KIDS,Apple Leather,1.48,231.6,98.44,57,TRUE,2024-01-01,2024-12-31,FALSE
1584,528,full,SLIPPER,MENS,Algae Foam,1.54,128.23,61.09,56,TRUE,2024-12-31,9999-12-31,TRUE
1585,529,player,SNEAKER,WOMENS,Hemp Canvas,1.33,43.21,40.58,48,FALSE,2023-01-01,2024-01-01,FALSE
1586,529,yourself,RUNNING,WOMENS,Algae Foam,1.36,65.62,5.38,94,FALSE,2024-01-01,2024-12-31,FALSE
1587,529,run,FORMAL,WOMENS,Cork,1.49,160.94,73.76,17,TRUE,2024-12-31,9999-12-31,TRUE
1588,530,deep,SNEAKER,UNISEX,TENCEL Lyocell,0.69,49.66,85.83,69,FALSE,2023-01-01,2024-01-01,FALSE
1589,530,measure,SNEAKER,MENS,Chrome-free Leather,1.05,93.53,33.21,17,FALSE,2024-01-01,2024-12-31,FALSE
1590,530,former,SNEAKER,MENS,Recycled Nylon,0.57,204.91,69.88,11,FALSE,2024-12-31,9999-12-31,TRUE
1591,531,cost,BOOT,WOMENS,Hemp Canvas,1.06,193.93,32.18,21,FALSE,2023-01-01,2024-01-01,FALSE
1592,531,information,SLIPPER,WOMENS,Recycled PET,0.41,44.74,66.49,3,FALSE,2024-01-01,2024-12-31,FALSE
1593,531,from,SANDAL,WOMENS,Organic Cotton,1.29,172.78,8.11,88,TRUE,2024-12-31,9999-12-31,TRUE
1594,532,film,SLIPPER,WOMENS,TENCEL Lyocell,1.05,117.02,78.75,95,FALSE,2023-01-01,2024-01-01,FALSE
1595,532,simple,SNEAKER,WOMENS,Chrome-free Leather,0.85,63.18,91.43,82,TRUE,2024-01-01,2024-12-31,FALSE
1596,532,run,SNEAKER,WOMENS,Algae Foam,0.58,179.31,54.0,36,TRUE,2024-12-31,9999-12-31,TRUE
1597,533,property,FORMAL,WOMENS,Natural Rubber,1.32,144.3,78.83,40,TRUE,2023-01-01,2024-01-01,FALSE
1598,533,military,SNEAKER,MENS,Recycled PET,1.12,39.59,26.13,31,TRUE,2024-01-01,2024-12-31,FALSE
1599,533,parent,BOOT,WOMENS,Hemp Canvas,0.73,70.49,37.77,15,TRUE,2024-12-31,9999-12-31,TRUE
1600,534,station,SNEAKER,WOMENS,Natural Rubber,0.79,177.88,36.62,21,FALSE,2023-01-01,2024-01-01,FALSE
1601,534,eight,RUNNING,WOMENS,Hemp Canvas,1.15,50.14,20.79,52,FALSE,2024-01-01,2024-12-31,FALSE
1602,534,gas,BOOT,MENS,Chrome-free Leather,1.6,201.2,77.86,67,TRUE,2024-12-31,9999-12-31,TRUE
1603,535,however,SNEAKER,WOMENS,Recycled PET,0.55,121.25,83.49,15,FALSE,2023-01-01,2024-01-01,FALSE
1604,535,fast,FORMAL,UNISEX,Bio-EVA,1.28,241.05,64.38,70,FALSE,2024-01-01,2024-12-31,FALSE
1605,535,technology,RUNNING,KIDS,Algae Foam,0.85,199.41,52.83,8,TRUE,2024-12-31,9999-12-31,TRUE
1606,536,stock,SNEAKER,MENS,Organic Cotton,0.88,181.36,72.6,66,FALSE,2023-01-01,2024-01-01,FALSE
1607,536,increase,BOOT,UNISEX,Chrome-free Leather,0.59,89.97,41.98,91,TRUE,2024-01-01,2024-12-31,FALSE
1608,536,his,SANDAL,UNISEX,Cork,0.52,240.76,25.18,59,FALSE,2024-12-31,9999-12-31,TRUE
1609,537,build,SANDAL,WOMENS,Apple Leather,0.87,113.48,75.03,96,TRUE,2023-01-01,2024-01-01,FALSE
1610,537,work,FORMAL,WOMENS,TENCEL Lyocell,1.27,116.5,54.35,23,TRUE,2024-01-01,2024-12-31,FALSE
1611,537,organization,SLIPPER,KIDS,Recycled PET,0.5,118.23,41.12,35,FALSE,2024-12-31,9999-12-31,TRUE
1612,538,decision,RUNNING,KIDS,Algae Foam,1.5,43.72,22.59,13,TRUE,2023-01-01,2024-01-01,FALSE
1613,538,person,BOOT,MENS,Natural Rubber,1.58,108.63,97.25,59,FALSE,2024-01-01,2024-12-31,FALSE
1614,538,offer,BOOT,MENS,Chrome-free Leather,0.75,173.21,99.31,37,TRUE,2024-12-31,9999-12-31,TRUE
1615,539,couple,FORMAL,WOMENS,TENCEL Lyocell,0.83,212.99,25.77,40,FALSE,2023-01-01,2024-01-01,FALSE
1616,539,rest,SNEAKER,UNISEX,TENCEL Lyocell,1.37,57.91,71.13,58,FALSE,2024-01-01,2024-12-31,FALSE
1617,539,special,SANDAL,UNISEX,Algae Foam,1.13,80.71,59.33,80,FALSE,2024-12-31,9999-12-31,TRUE
1618,540,oil,RUNNING,WOMENS,Recycled Rubber,1.6,47.23,40.66,4,FALSE,2023-01-01,2024-01-01,FALSE
1619,540,agreement,SLIPPER,KIDS,Recycled Rubber,1.01,198.26,32.74,49,TRUE,2024-01-01,2024-12-31,FALSE
