order_line_id,dim_date_id,dim_customer_id,dim_product_id,dim_supplier_id,dim_factory_id,dim_ship_mode_id,order_ts,channel,quantity,unit_price,discount,line_revenue,embodied_co2e_kg_per_unit,transport_co2e_kg_per_unit,packaging_waste_kg_per_unit,manufacturing_waste_kg_per_unit,line_co2e_kg,line_waste_kg,co2e_per_revenue_dollar,offset_purchased,return_flag
15643,541,16,102,51,9,3,2026-06-25 20:11:39,RETAIL,3,228.37,0.12,602.9,7.9118,1.452,0.2,0.47,28.091,2.01,0.0466,TRUE,RETURNED
15644,520,916,6,228,4,2,2026-06-04 15:56:38,WEB,4,151.94,0.32,413.28,13.7174,0.0677,0.04,0.58,55.14,2.48,0.1334,TRUE,RETURNED
15645,399,2276,1911,150,18,1,2026-02-03 20:19:20,APP,1,109.5,0.28,78.84,8.3694,6.048,0.2,0.47,14.417,0.67,0.1829,TRUE,RETURNED
15646,529,1808,2016,195,1,6,2026-06-13 20:04:40,APP,1,137.44,0.08,126.44,4.4846,0.0,0.24,0.6,4.485,0.84,0.0355,TRUE,NONE
15647,454,951,177,174,36,2,2026-03-30 23:28:55,APP,2,123.19,0.19,199.57,6.3557,0.0821,0.19,0.4,12.876,1.18,0.0645,TRUE,NONE
15648,66,2538,564,93,1,1,2025-03-07 02:36:35,WEB,4,58.85,0.1,211.86,26.2087,19.656,0.06,0.43,183.459,1.96,0.8659,FALSE,RETURNED
15649,44,1203,687,78,32,3,2025-02-13 19:29:02,RETAIL,4,226.87,0.18,744.13,10.3524,0.99,0.04,0.41,45.37,1.8,0.061,FALSE,EXCHANGED
15650,272,2041,1647,219,36,1,2025-09-29 17:01:19,APP,1,49.18,0.28,35.41,13.0163,19.908,0.01,0.55,32.924,0.56,0.9298,FALSE,NONE
15651,217,4736,1458,300,31,2,2025-08-05 09:34:58,APP,4,244.28,0.22,762.15,6.9862,0.1858,0.1,0.24,28.688,1.36,0.0376,FALSE,NONE
15652,419,4486,2082,390,6,2,2026-02-23 06:41:03,APP,3,236.1,0.01,701.22,16.0254,0.1627,0.02,0.47,48.564,1.47,0.0693,TRUE,EXCHANGED
15653,136,2953,708,393,36,1,2025-05-16 05:32:51,APP,2,157.82,0.35,205.17,8.6611,5.796,0.18,0.55,28.914,1.46,0.1409,TRUE,NONE
15654,257,2043,2025,33,9,4,2025-09-14 22:29:33,WEB,1,128.63,0.21,101.62,4.2572,0.3494,0.04,0.55,4.607,0.59,0.0453,FALSE,NONE
15655,337,1245,402,36,14,5,2025-12-03 11:47:01,APP,1,118.04,0.17,97.97,2.4901,0.0014,0.02,0.04,2.492,0.06,0.0254,TRUE,NONE
15656,124,3699,2007,282,29,1,2025-05-04 12:53:35,MARKETPLACE,4,90.05,0.26,266.55,16.0287,16.632,0.12,0.12,130.643,0.96,0.4901,FALSE,NONE
15657,561,4522,1248,417,33,5,2026-07-15 11:18:37,APP,2,192.31,0.08,353.85,8.4724,0.0009,0.24,0.47,16.947,1.42,0.0479,FALSE,RETURNED
15658,376,4939,1683,126,17,4,2026-01-11 20:43:41,WEB,4,54.62,0.03,211.93,12.6083,0.3965,0.05,0.12,52.019,0.68,0.2455,FALSE,RETURNED
15659,166,4403,1920,396,40,1,2025-06-15 09:12:07,RETAIL,4,147.5,0.27,430.7,7.3203,8.442,0.11,0.06,63.049,0.68,0.1464,FALSE,NONE
15660,475,4380,462,189,32,5,2026-04-20 12:13:35,RETAIL,1,129.19,0.09,117.56,18.8335,0.0009,0.24,0.17,18.834,0.41,0.1602,FALSE,NONE
15661,330,1933,2118,150,14,4,2025-11-26 17:49:02,WEB,4,203.26,0.29,577.26,3.8524,0.5006,0.09,0.35,17.412,1.76,0.0302,TRUE,RETURNED
15662,218,512,870,168,2,2,2025-08-06 23:09:32,APP,3,60.29,0.07,168.21,3.6908,0.085,0.22,0.36,11.327,1.74,0.0673,TRUE,EXCHANGED
15663,155,3842,1404,96,10,6,2025-06-04 15:37:34,APP,4,152.79,0.18,501.15,20.816,0.0,0.22,0.23,83.264,1.8,0.1661,TRUE,EXCHANGED
15664,523,1172,1836,333,12,2,2026-06-07 23:30:51,MARKETPLACE,2,39.84,0.16,66.93,5.0335,0.121,0.15,0.19,10.309,0.68,0.154,FALSE,RETURNED
15665,157,2424,2178,12,35,3,2025-06-06 23:25:16,MARKETPLACE,4,194.09,0.09,706.49,11.6338,1.716,0.2,0.51,53.399,2.84,0.0756,TRUE,NONE
15666,97,2851,651,372,19,3,2025-04-07 19:57:39,WEB,3,60.21,0.05,171.6,9.1281,1.782,0.17,0.35,32.73,1.56,0.1907,TRUE,NONE
15667,335,1105,1998,276,27,4,2025-12-01 08:22:32,WEB,4,75.42,0.08,277.55,15.3026,0.2957,0.12,0.53,62.393,2.6,0.2248,TRUE,NONE
15668,65,2876,2349,243,13,4,2025-03-06 00:54:12,WEB,4,79.29,0.2,253.73,10.7687,0.1512,0.14,0.56,43.68,2.8,0.1722,TRUE,NONE
15669,120,3952,2331,48,5,2,2025-04-30 18:38:05,WEB,4,98.25,0.28,282.96,14.1083,0.2218,0.04,0.11,57.32,0.6,0.2026,TRUE,NONE
15670,1,2510,2124,366,15,6,2025-01-01 03:40:36,WEB,3,166.63,0.12,439.9,11.1393,0.0,0.04,0.36,33.418,1.2,0.076,FALSE,NONE
15671,501,3951,225,240,33,2,2026-05-16 07:13:26,WEB,4,157.22,0.1,565.99,9.6641,0.2117,0.23,0.05,39.503,1.12,0.0698,TRUE,NONE
15672,466,1045,1413,252,4,5,2026-04-11 14:50:05,RETAIL,3,97.17,0.16,244.87,6.4918,0.0008,0.02,0.27,19.478,0.87,0.0795,TRUE,RETURNED
15673,479,2429,1911,21,7,1,2026-04-24 18:16:12,WHOLESALE,4,242.69,0.13,844.56,8.0237,6.048,0.11,0.35,56.287,1.84,0.0666,FALSE,NONE
15674,110,1794,2211,366,33,3,2025-04-20 16:09:03,APP,1,189.14,0.21,149.42,23.2091,1.2144,0.13,0.14,24.424,0.27,0.1635,TRUE,RETURNED
15675,427,3023,978,429,3,6,2026-03-03 17:23:35,APP,2,138.95,0.25,208.42,3.5958,0.0,0.21,0.58,7.192,1.58,0.0345,FALSE,NONE
15676,327,4273,2127,162,29,4,2025-11-23 18:23:41,WEB,4,89.69,0.24,272.66,6.3876,0.4334,0.18,0.49,27.284,2.68,0.1001,FALSE,NONE
15677,514,4520,852,210,13,1,2026-05-29 08:45:47,WEB,1,165.7,0.01,164.04,10.5956,16.254,0.17,0.45,26.85,0.62,0.1637,TRUE,NONE
15678,415,1003,741,33,40,4,2026-02-19 09:46:29,RETAIL,3,111.27,0.25,250.36,6.2053,0.4234,0.1,0.43,19.886,1.59,0.0794,FALSE,RETURNED
15679,514,4707,2151,90,32,4,2026-05-29 13:54:29,APP,4,196.12,0.26,580.52,12.232,0.1411,0.18,0.32,49.492,2.0,0.0853,TRUE,EXCHANGED
15680,562,1351,1380,168,2,6,2026-07-16 01:32:44,WEB,4,99.35,0.15,337.79,2.4211,0.0,0.17,0.35,9.684,2.08,0.0287,TRUE,RETURNED
15681,547,1588,360,126,24,1,2026-07-01 13:24:24,WEB,1,205.82,0.25,154.37,10.1415,19.782,0.24,0.29,29.924,0.53,0.1938,TRUE,NONE
15682,370,88,1380,219,15,6,2026-01-05 10:39:52,MARKETPLACE,2,42.73,0.23,65.8,4.613,0.0,0.07,0.53,9.226,1.2,0.1402,TRUE,NONE
15683,434,1960,1170,372,10,2,2026-03-10 16:29:44,WEB,1,64.01,0.07,59.53,2.2385,0.1238,0.17,0.44,2.362,0.61,0.0397,FALSE,NONE
15684,228,4701,1587,36,39,2,2025-08-16 18:45:01,WEB,2,157.11,0.26,232.52,4.0917,0.2146,0.21,0.1,8.613,0.62,0.037,FALSE,NONE
15685,119,4537,810,354,31,4,2025-04-29 23:17:45,WEB,1,93.46,0.35,60.75,5.0464,0.168,0.03,0.41,5.214,0.44,0.0858,FALSE,RETURNED
15686,518,4332,1488,186,26,3,2026-06-02 19:06:32,WEB,1,103.55,0.29,73.52,9.1903,2.0328,0.03,0.27,11.223,0.3,0.1527,FALSE,NONE
15687,540,2395,1299,252,8,4,2026-06-24 13:05:07,WEB,2,127.32,0.11,226.63,4.9864,0.3998,0.15,0.03,10.772,0.36,0.0475,FALSE,NONE
15688,367,466,1383,189,2,1,2026-01-02 16:53:10,APP,3,173.93,0.32,354.82,3.8549,9.45,0.03,0.42,39.915,1.35,0.1125,FALSE,NONE
15689,374,4012,645,195,25,5,2026-01-09 22:10:26,APP,3,238.58,0.19,579.75,5.5538,0.0025,0.2,0.17,16.669,1.11,0.0288,TRUE,NONE
15690,257,350,2316,186,15,6,2025-09-14 17:14:01,APP,2,234.38,0.23,360.95,15.8754,0.0,0.09,0.25,31.751,0.68,0.088,FALSE,NONE
15691,80,2698,906,432,3,6,2025-03-21 22:10:50,WHOLESALE,3,160.07,0.33,321.74,14.7937,0.0,0.1,0.04,44.381,0.42,0.1379,FALSE,EXCHANGED
15692,245,3101,1032,45,10,6,2025-09-02 06:32:17,APP,4,76.0,0.27,221.92,12.6793,0.0,0.19,0.41,50.717,2.4,0.2285,TRUE,NONE
15693,173,4212,60,315,2,1,2025-06-22 14:42:55,RETAIL,4,196.72,0.2,629.5,4.989,13.986,0.06,0.56,75.9,2.48,0.1206,TRUE,NONE
15694,309,672,1980,390,38,5,2025-11-05 08:56:08,WHOLESALE,1,240.48,0.1,216.43,26.019,0.0023,0.02,0.43,26.021,0.45,0.1202,TRUE,NONE
15695,511,4799,2304,60,17,1,2026-05-26 13:08:27,WEB,2,237.6,0.18,389.66,4.9477,13.356,0.06,0.07,36.607,0.26,0.0939,TRUE,NONE
15696,342,1570,1782,342,33,6,2025-12-08 13:19:44,RETAIL,1,204.81,0.14,176.14,12.7634,0.0,0.15,0.3,12.763,0.45,0.0725,FALSE,NONE
15697,107,429,858,159,34,5,2025-04-17 05:36:17,APP,3,76.62,0.24,174.69,6.5123,0.0015,0.07,0.27,19.541,1.02,0.1119,FALSE,NONE
15698,37,1723,648,36,40,2,2025-02-06 14:44:44,APP,4,111.42,0.24,338.72,2.9762,0.1584,0.02,0.36,12.538,1.52,0.037,FALSE,RETURNED
15699,539,3111,1785,342,21,2,2026-06-23 06:27:28,WHOLESALE,2,111.74,0.29,158.67,7.3991,0.1872,0.05,0.04,15.173,0.18,0.0956,FALSE,NONE
15700,459,269,1932,57,39,2,2026-04-04 04:57:31,WEB,3,68.83,0.32,140.41,14.2997,0.1469,0.15,0.13,43.34,0.84,0.3087,FALSE,NONE
15701,342,2243,2394,201,5,2,2025-12-08 10:26:54,WHOLESALE,2,44.49,0.11,79.19,9.6441,0.2059,0.06,0.24,19.7,0.6,0.2488,FALSE,NONE
15702,275,2218,1047,294,39,5,2025-10-02 17:45:38,APP,3,140.78,0.25,316.75,2.2037,0.0027,0.1,0.57,6.619,2.01,0.0209,FALSE,NONE
15703,29,1944,33,264,38,5,2025-01-29 01:30:20,RETAIL,3,237.07,0.25,533.41,11.4228,0.001,0.24,0.43,34.271,2.01,0.0642,FALSE,NONE
15704,299,390,1107,405,13,5,2025-10-26 03:04:08,APP,1,233.33,0.29,165.66,7.2444,0.0014,0.11,0.19,7.246,0.3,0.0437,TRUE,NONE
15705,292,1476,975,336,2,1,2025-10-19 15:50:16,WEB,3,150.55,0.34,298.09,7.4787,10.71,0.18,0.25,54.566,1.29,0.1831,TRUE,NONE
15706,479,3784,963,108,38,6,2026-04-24 10:16:59,WEB,2,70.93,0.11,126.26,4.5397,0.0,0.16,0.24,9.079,0.8,0.0719,FALSE,NONE
15707,461,4310,1359,306,33,5,2026-04-06 10:17:18,MARKETPLACE,3,110.49,0.07,308.27,10.8157,0.0008,0.02,0.42,32.45,1.32,0.1053,FALSE,NONE
15708,81,4319,654,417,18,6,2025-03-22 15:44:49,APP,2,119.25,0.14,205.11,3.3851,0.0,0.07,0.55,6.77,1.24,0.033,TRUE,RETURNED
15709,532,417,798,357,32,2,2026-06-16 07:56:35,WHOLESALE,3,211.41,0.2,507.38,15.5337,0.1426,0.22,0.32,47.029,1.62,0.0927,TRUE,NONE
15710,499,2451,975,123,1,4,2026-05-14 09:13:35,APP,2,72.0,0.0,144.0,10.5635,0.2856,0.03,0.48,21.698,1.02,0.1507,TRUE,NONE
15711,100,3950,393,351,34,5,2025-04-10 18:08:31,WEB,4,146.34,0.3,409.75,7.5304,0.0011,0.21,0.24,30.126,1.8,0.0735,FALSE,NONE
15712,425,1773,177,423,15,1,2026-03-01 11:55:19,RETAIL,3,109.63,0.02,322.31,5.9497,7.182,0.19,0.3,39.395,1.47,0.1222,FALSE,NONE
15713,244,568,2043,288,1,4,2025-09-01 16:20:04,MARKETPLACE,1,228.28,0.09,207.73,5.6766,0.2285,0.22,0.12,5.905,0.34,0.0284,FALSE,NONE
15714,308,2988,987,360,4,3,2025-11-04 09:56:34,APP,2,62.41,0.06,117.33,3.3566,1.0956,0.12,0.36,8.904,0.96,0.0759,TRUE,NONE
15715,403,4178,2301,30,22,1,2026-02-07 07:58:53,WHOLESALE,2,154.0,0.29,218.68,16.0791,17.64,0.05,0.18,67.438,0.46,0.3084,TRUE,NONE
15716,257,2480,1260,51,15,5,2025-09-14 00:45:03,RETAIL,1,214.46,0.23,165.13,21.2936,0.0013,0.04,0.14,21.295,0.18,0.129,TRUE,NONE
15717,440,2053,1230,330,9,3,2026-03-16 03:19:29,WEB,3,83.5,0.18,205.41,2.7352,1.7028,0.11,0.5,13.314,1.83,0.0648,TRUE,NONE
15718,214,379,153,264,9,1,2025-08-02 19:47:35,RETAIL,1,93.61,0.34,61.78,6.3571,19.278,0.15,0.35,25.635,0.5,0.4149,TRUE,NONE
15719,227,549,1173,18,18,6,2025-08-15 06:24:06,RETAIL,4,245.17,0.16,823.77,12.4949,0.0,0.13,0.16,49.98,1.16,0.0607,TRUE,EXCHANGED
15720,62,3554,927,189,31,6,2025-03-03 03:28:13,WEB,3,47.86,0.2,114.86,3.1635,0.0,0.06,0.3,9.49,1.08,0.0826,FALSE,NONE
15721,327,2264,264,429,22,5,2025-11-23 12:17:33,WEB,3,212.84,0.34,421.42,5.5047,0.0009,0.1,0.38,16.517,1.44,0.0392,FALSE,NONE
15722,222,2446,780,66,31,1,2025-08-10 20:36:53,WEB,3,183.79,0.28,396.99,6.5381,12.222,0.16,0.08,56.28,0.72,0.1418,FALSE,NONE
15723,445,409,1860,171,11,5,2026-03-21 04:12:13,WEB,4,132.84,0.22,414.46,13.9135,0.0016,0.16,0.39,55.66,2.2,0.1343,TRUE,NONE
15724,184,3839,924,6,1,2,2025-07-03 18:02:36,WEB,4,119.86,0.19,388.35,14.1244,0.1973,0.19,0.5,57.287,2.76,0.1475,FALSE,NONE
15725,160,3122,1407,318,34,5,2025-06-09 14:04:02,RETAIL,1,221.56,0.18,181.68,7.8681,0.0027,0.01,0.45,7.871,0.46,0.0433,TRUE,RETURNED
15726,78,1179,1509,393,31,6,2025-03-19 04:00:21,APP,2,166.95,0.1,300.51,6.7726,0.0,0.24,0.19,13.545,0.86,0.0451,FALSE,NONE
15727,66,4975,981,285,1,6,2025-03-07 02:02:41,MARKETPLACE,4,175.94,0.15,598.2,12.1668,0.0,0.14,0.02,48.667,0.64,0.0814,FALSE,NONE
15728,68,1148,1431,93,22,6,2025-03-09 16:36:37,WEB,2,67.86,0.05,128.93,4.0444,0.0,0.11,0.46,8.089,1.14,0.0627,FALSE,NONE
15729,249,1733,2082,303,22,2,2025-09-06 10:16:51,WEB,1,141.49,0.14,121.68,9.8483,0.1627,0.08,0.52,10.011,0.6,0.0823,FALSE,NONE
15730,297,1060,1791,210,23,6,2025-10-24 08:03:43,WEB,1,41.25,0.13,35.89,25.0548,0.0,0.1,0.48,25.055,0.58,0.6981,TRUE,NONE
15731,495,3767,2031,414,13,4,2026-05-10 22:34:42,WEB,1,242.72,0.21,191.75,15.5581,0.2923,0.02,0.11,15.85,0.13,0.0827,FALSE,NONE
15732,550,3583,2193,51,25,6,2026-07-04 12:58:47,RETAIL,3,135.76,0.01,403.21,2.785,0.0,0.09,0.18,8.355,0.81,0.0207,TRUE,NONE
15733,421,3555,774,408,17,3,2026-02-25 22:17:01,APP,2,227.26,0.16,381.8,4.8048,1.8216,0.18,0.25,13.253,0.86,0.0347,FALSE,RETURNED
15734,247,4563,1146,327,1,4,2025-09-04 18:34:12,RETAIL,3,95.02,0.26,210.94,14.4446,0.5342,0.09,0.17,44.936,0.78,0.213,FALSE,NONE
15735,243,4452,528,363,29,2,2025-08-31 11:22:53,WHOLESALE,4,76.12,0.34,200.96,26.4696,0.2088,0.02,0.09,106.714,0.44,0.531,FALSE,RETURNED
15736,23,2631,405,99,30,4,2025-01-23 03:00:16,APP,4,43.66,0.35,113.52,5.3898,0.336,0.11,0.55,22.903,2.64,0.2018,FALSE,NONE
15737,133,2577,378,90,18,6,2025-05-13 03:47:32,RETAIL,3,104.34,0.16,262.94,15.9036,0.0,0.12,0.41,47.711,1.59,0.1815,TRUE,NONE
15738,301,3905,1134,315,31,3,2025-10-28 11:13:46,APP,3,48.25,0.25,108.56,5.9306,1.98,0.05,0.39,23.732,1.32,0.2186,TRUE,NONE
15739,98,1472,237,144,10,4,2025-04-08 05:33:40,WEB,2,180.46,0.1,324.83,7.087,0.1747,0.22,0.05,14.523,0.54,0.0447,TRUE,RETURNED
15740,78,1322,1065,36,27,2,2025-03-19 04:39:27,RETAIL,3,119.02,0.06,335.64,3.1401,0.2059,0.07,0.02,10.038,0.27,0.0299,TRUE,NONE
15741,403,843,24,168,15,5,2026-02-07 06:18:29,RETAIL,2,184.32,0.09,335.46,3.5238,0.0015,0.14,0.28,7.051,0.84,0.021,FALSE,RETURNED
15742,33,4073,366,216,5,4,2025-02-02 01:39:42,WEB,3,144.89,0.18,356.43,17.4711,0.5107,0.23,0.16,53.945,1.17,0.1513,TRUE,EXCHANGED
15743,306,4624,66,231,1,4,2025-11-02 09:24:43,WEB,2,112.13,0.05,213.05,7.3712,0.4133,0.09,0.19,15.569,0.56,0.0731,FALSE,NONE
15744,557,1803,693,288,13,5,2026-07-11 13:50:05,RETAIL,4,190.23,0.15,646.78,9.417,0.0013,0.14,0.5,37.673,2.56,0.0582,TRUE,RETURNED
15745,539,10,1416,204,18,3,2026-06-23 09:58:36,MARKETPLACE,4,144.1,0.13,501.47,20.276,0.9372,0.1,0.17,84.853,1.08,0.1692,FALSE,RETURNED
15746,510,4307,1086,60,37,3,2026-05-25 18:50:16,MARKETPLACE,4,169.3,0.15,575.62,14.7435,0.6072,0.24,0.54,61.403,3.12,0.1067,TRUE,NONE
15747,8,3681,360,405,28,5,2025-01-08 14:21:16,RETAIL,4,165.52,0.25,496.56,8.0548,0.0027,0.03,0.06,32.23,0.36,0.0649,FALSE,NONE
15748,556,1708,2187,387,33,3,2026-07-10 22:51:03,WEB,2,145.03,0.1,261.05,2.022,0.9504,0.12,0.04,5.945,0.32,0.0228,TRUE,NONE
15749,191,3264,153,153,17,2,2025-07-10 16:59:07,APP,1,230.04,0.09,209.34,6.308,0.2203,0.14,0.57,6.528,0.71,0.0312,TRUE,NONE
15750,318,4219,1728,219,32,2,2025-11-14 13:00:16,WEB,1,237.87,0.16,199.81,7.415,0.1685,0.24,0.04,7.584,0.28,0.038,FALSE,NONE
15751,195,4596,2352,213,22,3,2025-07-14 01:02:19,WEB,2,103.54,0.08,190.51,12.0793,0.6732,0.24,0.27,25.505,1.02,0.1339,TRUE,NONE
15752,132,226,489,36,20,6,2025-05-12 20:57:15,RETAIL,3,221.97,0.1,599.32,1.2881,0.0,0.07,0.52,3.864,1.77,0.0064,TRUE,NONE
15753,180,1237,1920,219,40,3,2025-06-29 08:12:16,WEB,2,139.6,0.25,209.4,22.2975,0.8844,0.06,0.03,46.364,0.18,0.2214,FALSE,NONE
15754,532,4524,1296,144,25,2,2026-06-16 20:30:13,APP,1,68.47,0.31,47.24,3.8643,0.2002,0.05,0.53,4.064,0.58,0.086,FALSE,NONE
15755,287,558,1998,105,21,3,2025-10-14 20:43:55,WEB,1,167.0,0.19,135.27,39.1038,1.1616,0.08,0.53,40.265,0.61,0.2977,FALSE,NONE
15756,96,2673,2400,60,26,3,2025-04-06 01:48:18,MARKETPLACE,1,60.89,0.2,48.71,5.9883,1.3596,0.11,0.06,7.348,0.17,0.1509,TRUE,EXCHANGED
15757,428,3102,2313,162,31,5,2026-03-04 02:12:35,WEB,2,245.56,0.23,378.16,9.8461,0.0017,0.05,0.11,19.696,0.32,0.0521,FALSE,NONE
15758,253,4616,51,36,33,1,2025-09-10 16:43:59,APP,1,70.18,0.06,65.97,3.3255,8.946,0.01,0.5,12.272,0.51,0.186,TRUE,NONE
15759,134,4747,2256,24,8,5,2025-05-14 09:05:10,WEB,3,140.03,0.15,357.08,8.4033,0.002,0.2,0.49,25.216,2.07,0.0706,FALSE,EXCHANGED
15760,113,4889,144,276,27,5,2025-04-23 07:48:03,MARKETPLACE,3,42.58,0.11,113.69,2.6096,0.0023,0.24,0.13,7.836,1.11,0.0689,FALSE,NONE
15761,462,4494,909,78,39,1,2026-04-07 21:54:20,WHOLESALE,1,205.01,0.14,176.31,6.9568,8.19,0.23,0.32,15.147,0.55,0.0859,FALSE,NONE
15762,512,853,2085,390,3,2,2026-05-27 23:54:42,APP,2,161.53,0.32,219.68,15.9396,0.1843,0.04,0.16,32.248,0.4,0.1468,TRUE,NONE
15763,70,3258,1800,330,1,2,2025-03-11 02:27:54,WEB,4,164.7,0.05,625.86,6.5731,0.144,0.17,0.37,26.868,2.16,0.0429,FALSE,NONE
15764,333,2936,1452,216,13,2,2025-11-29 01:56:14,APP,4,238.64,0.34,630.01,9.3892,0.131,0.08,0.51,38.081,2.36,0.0604,TRUE,RETURNED
15765,276,4065,741,351,18,3,2025-10-03 00:59:19,APP,1,81.87,0.3,57.31,12.8342,1.6632,0.1,0.15,14.497,0.25,0.253,FALSE,NONE
15766,310,4446,474,153,39,6,2025-11-06 21:28:06,APP,3,146.74,0.03,427.01,12.0426,0.0,0.19,0.47,36.128,1.98,0.0846,TRUE,NONE
15767,73,1723,978,69,20,5,2025-03-14 10:44:24,WEB,3,55.35,0.32,112.91,3.678,0.0022,0.02,0.45,11.041,1.41,0.0978,FALSE,NONE
15768,155,4343,1980,129,6,3,2025-06-04 18:39:49,WEB,3,66.65,0.25,149.96,16.8331,1.7424,0.11,0.09,55.726,0.6,0.3716,TRUE,RETURNED
15769,541,1964,1449,360,9,6,2026-06-25 00:26:10,MARKETPLACE,1,51.05,0.21,40.33,3.6052,0.0,0.2,0.18,3.605,0.38,0.0894,FALSE,NONE
15770,49,21,1176,333,16,5,2025-02-18 00:38:44,WEB,4,158.66,0.17,526.75,4.5832,0.0008,0.14,0.08,18.336,0.88,0.0348,TRUE,EXCHANGED
15771,342,1884,1725,180,32,1,2025-12-08 22:12:16,WEB,2,58.59,0.27,85.54,8.4383,14.742,0.23,0.14,46.361,0.74,0.542,TRUE,NONE
15772,187,2599,1920,156,8,1,2025-07-06 18:20:26,RETAIL,2,163.83,0.17,271.96,23.5838,8.442,0.11,0.27,64.052,0.76,0.2355,TRUE,RETURNED
15773,482,4413,2388,138,18,4,2026-04-27 15:52:13,APP,1,206.88,0.07,192.4,1.5933,0.4704,0.13,0.06,2.064,0.19,0.0107,FALSE,RETURNED
15774,401,4946,267,276,20,4,2026-02-05 10:44:34,MARKETPLACE,3,223.91,0.22,523.95,7.711,0.3528,0.24,0.21,24.191,1.35,0.0462,TRUE,RETURNED
15775,341,282,774,351,11,6,2025-12-07 00:52:11,RETAIL,1,154.36,0.16,129.66,1.8004,0.0,0.04,0.09,1.8,0.13,0.0139,FALSE,NONE
15776,61,2539,327,273,11,2,2025-03-02 23:59:04,RETAIL,2,49.4,0.08,90.9,1.3761,0.1282,0.09,0.46,3.009,1.1,0.0331,TRUE,EXCHANGED
15777,504,4162,1473,36,3,3,2026-05-19 07:19:06,WEB,2,97.52,0.12,171.64,5.6045,0.8052,0.25,0.24,12.819,0.98,0.0747,TRUE,NONE
15778,521,4269,2394,330,8,3,2026-06-05 12:40:27,RETAIL,2,230.39,0.03,446.96,3.488,1.8876,0.2,0.29,10.751,0.98,0.0241,FALSE,NONE
15779,227,4917,501,150,11,2,2025-08-15 00:13:17,WEB,3,187.11,0.02,550.1,12.5794,0.167,0.24,0.22,38.239,1.38,0.0695,TRUE,NONE
15780,398,1051,1773,174,10,4,2026-02-02 00:52:32,WEB,2,152.28,0.13,264.97,9.2797,0.5242,0.14,0.36,19.608,1.0,0.074,FALSE,NONE
15781,225,2170,561,3,16,3,2025-08-13 13:46:29,WEB,2,118.57,0.18,194.45,16.1433,1.5972,0.18,0.06,35.481,0.48,0.1825,FALSE,RETURNED
15782,530,4370,1545,18,28,3,2026-06-14 10:13:36,APP,1,42.87,0.27,31.3,4.6974,1.9008,0.01,0.18,6.598,0.19,0.2108,TRUE,RETURNED
15783,250,624,1794,297,34,2,2025-09-07 13:42:10,RETAIL,4,117.75,0.02,461.58,6.378,0.1944,0.11,0.12,26.29,0.92,0.057,TRUE,NONE
15784,211,1680,183,114,12,1,2025-07-30 10:46:22,APP,4,213.45,0.03,828.19,8.6634,9.828,0.15,0.07,73.966,0.88,0.0893,TRUE,EXCHANGED
15785,240,662,516,234,31,3,2025-08-28 04:03:35,RETAIL,1,184.13,0.01,182.29,14.4819,0.9636,0.05,0.51,15.446,0.56,0.0847,FALSE,EXCHANGED
15786,155,735,66,330,28,3,2025-06-04 10:21:58,APP,3,145.6,0.06,410.59,12.7093,1.6236,0.08,0.42,42.999,1.5,0.1047,TRUE,NONE
15787,24,4533,684,27,25,3,2025-01-24 00:48:35,WEB,3,248.44,0.33,499.36,2.9086,1.6896,0.04,0.23,13.795,0.81,0.0276,FALSE,NONE
15788,4,4123,501,36,2,1,2025-01-04 02:07:30,WEB,2,155.53,0.06,292.4,6.8547,14.616,0.16,0.34,42.941,1.0,0.1469,TRUE,NONE
15789,361,2726,36,171,40,2,2025-12-27 13:25:18,WHOLESALE,2,227.03,0.15,385.95,8.0556,0.2002,0.24,0.22,16.512,0.92,0.0428,FALSE,NONE
15790,502,338,723,144,31,1,2026-05-17 13:18:34,APP,2,89.1,0.19,144.34,6.8118,12.6,0.2,0.44,38.824,1.28,0.269,FALSE,NONE
15791,227,3798,1935,240,11,4,2025-08-15 23:57:20,WEB,2,179.91,0.12,316.64,5.6225,0.4267,0.17,0.53,12.098,1.4,0.0382,FALSE,EXCHANGED
15792,262,4639,2088,426,7,6,2025-09-19 16:44:45,APP,3,105.3,0.05,300.1,9.7434,0.0,0.04,0.55,29.23,1.77,0.0974,TRUE,NONE
15793,525,1919,1332,99,18,1,2026-06-09 15:32:35,RETAIL,1,63.31,0.1,56.98,11.3985,12.222,0.21,0.2,23.62,0.41,0.4145,TRUE,RETURNED
15794,351,3060,1878,135,16,4,2025-12-17 02:11:42,APP,1,164.94,0.27,120.41,10.0743,0.1915,0.17,0.2,10.266,0.37,0.0853,TRUE,RETURNED
15795,380,1673,1857,252,10,6,2026-01-15 13:07:41,MARKETPLACE,4,200.56,0.29,569.59,2.3974,0.0,0.05,0.41,9.59,1.84,0.0168,TRUE,RETURNED
15796,365,360,1224,246,13,1,2025-12-31 04:30:30,MARKETPLACE,1,218.15,0.31,150.52,10.9383,13.734,0.08,0.29,24.672,0.37,0.1639,TRUE,NONE
15797,227,4298,384,351,10,3,2025-08-15 00:48:06,APP,2,52.01,0.31,71.77,4.9982,1.6764,0.12,0.08,13.349,0.4,0.186,FALSE,NONE
15798,95,3881,1815,42,9,4,2025-04-05 01:34:41,WEB,4,236.57,0.17,785.41,5.1129,0.2352,0.13,0.09,21.392,0.88,0.0272,TRUE,NONE
